"icd_class","year","age","race","sex","cause","death_count","population_count"
"icd_09","1983","1","other","male","all_cause",579,66620
"icd_09","1983","1","other","male","all_external",16,66620
"icd_09","1983","1","other","male","non_external",563,66620
"icd_09","1983","1","white","female","all_cause",12170,1.43265e+006
"icd_09","1983","1","white","female","all_external",354,1.43265e+006
"icd_09","1983","1","white","female","non_external",11816,1.43265e+006
"icd_09","1983","1","white","male","all_cause",16131,1.51382e+006
"icd_09","1983","1","white","male","all_external",437,1.51382e+006
"icd_09","1983","1","white","male","non_external",15694,1.51382e+006
"icd_09","1983","1-4","black","female","all_cause",765,1.0366e+006
"icd_09","1983","1-4","black","female","all_external",355,1.0366e+006
"icd_09","1983","1-4","black","female","non_external",410,1.0366e+006
"icd_09","1983","1-4","black","male","all_cause",1029,1.05515e+006
"icd_09","1983","1-4","black","male","all_external",486,1.05515e+006
"icd_09","1983","1-4","black","male","non_external",543,1.05515e+006
"icd_09","1983","1-4","other","female","all_cause",97,243861
"icd_09","1983","1-4","other","female","all_external",39,243861
"icd_09","1983","1-4","other","female","non_external",58,243861
"icd_09","1983","1-4","other","male","all_cause",143,249495
"icd_09","1983","1-4","other","male","all_external",57,249495
"icd_09","1983","1-4","other","male","non_external",86,249495
"icd_09","1983","1-4","white","female","all_cause",2427,5.51161e+006
"icd_09","1983","1-4","white","female","all_external",966,5.51161e+006
"icd_09","1983","1-4","white","female","non_external",1461,5.51161e+006
"icd_09","1983","1-4","white","male","all_cause",3340,5.80099e+006
"icd_09","1983","1-4","white","male","all_external",1531,5.80099e+006
"icd_09","1983","1-4","white","male","non_external",1809,5.80099e+006
"icd_09","1983","5-9","black","female","all_cause",370,1.20406e+006
"icd_09","1983","5-9","black","female","all_external",191,1.20406e+006
"icd_09","1983","5-9","black","female","non_external",179,1.20406e+006
"icd_09","1983","5-9","black","male","all_cause",494,1.22801e+006
"icd_09","1983","5-9","black","male","all_external",303,1.22801e+006
"icd_09","1983","5-9","black","male","non_external",191,1.22801e+006
"icd_09","1983","5-9","other","female","all_cause",61,267681
"icd_09","1983","5-9","other","female","all_external",36,267681
"icd_09","1983","5-9","other","female","non_external",25,267681
"icd_09","1983","5-9","other","male","all_cause",77,276240
"icd_09","1983","5-9","other","male","all_external",46,276240
"icd_09","1983","5-9","other","male","non_external",31,276240
"icd_09","1983","5-9","white","female","all_cause",1296,6.36344e+006
"icd_09","1983","5-9","white","female","all_external",538,6.36344e+006
"icd_09","1983","5-9","white","female","non_external",758,6.36344e+006
"icd_09","1983","5-9","white","male","all_cause",1961,6.71382e+006
"icd_09","1983","5-9","white","male","all_external",1053,6.71382e+006
"icd_09","1983","5-9","white","male","non_external",908,6.71382e+006
"icd_09","1983","10-14","black","female","all_cause",345,1.32241e+006
"icd_09","1983","10-14","black","female","all_external",148,1.32241e+006
"icd_09","1983","10-14","black","female","non_external",197,1.32241e+006
"icd_09","1983","10-14","black","male","all_cause",575,1.34575e+006
"icd_09","1983","10-14","black","male","all_external",352,1.34575e+006
"icd_09","1983","10-14","black","male","non_external",223,1.34575e+006
"icd_09","1983","10-14","other","female","all_cause",45,284570
"icd_09","1983","10-14","other","female","all_external",18,284570
"icd_09","1983","10-14","other","female","non_external",27,284570
"icd_09","1983","10-14","other","male","all_cause",85,298347
"icd_09","1983","10-14","other","male","all_external",48,298347
"icd_09","1983","10-14","other","male","non_external",37,298347
"icd_09","1983","10-14","white","female","all_cause",1371,7.12293e+006
"icd_09","1983","10-14","white","female","all_external",651,7.12293e+006
"icd_09","1983","10-14","white","female","non_external",720,7.12293e+006
"icd_09","1983","10-14","white","male","all_cause",2463,7.49452e+006
"icd_09","1983","10-14","white","male","all_external",1574,7.49452e+006
"icd_09","1983","10-14","white","male","non_external",889,7.49452e+006
"icd_09","1983","15-19","black","female","all_cause",685,1.42694e+006
"icd_09","1983","15-19","black","female","all_external",344,1.42694e+006
"icd_09","1983","15-19","black","female","non_external",341,1.42694e+006
"icd_09","1983","15-19","black","male","all_cause",1619,1.43231e+006
"icd_09","1983","15-19","black","male","all_external",1253,1.43231e+006
"icd_09","1983","15-19","black","male","non_external",366,1.43231e+006
"icd_09","1983","15-19","other","female","all_cause",107,273135
"icd_09","1983","15-19","other","female","all_external",70,273135
"icd_09","1983","15-19","other","female","non_external",37,273135
"icd_09","1983","15-19","other","male","all_cause",281,297221
"icd_09","1983","15-19","other","male","all_external",224,297221
"icd_09","1983","15-19","other","male","non_external",57,297221
"icd_09","1983","15-19","white","female","all_cause",3563,7.81483e+006
"icd_09","1983","15-19","white","female","all_external",2419,7.81483e+006
"icd_09","1983","15-19","white","female","non_external",1144,7.81483e+006
"icd_09","1983","15-19","white","male","all_cause",9462,8.14353e+006
"icd_09","1983","15-19","white","male","all_external",7748,8.14353e+006
"icd_09","1983","15-19","white","male","non_external",1714,8.14353e+006
"icd_09","1983","20-24","black","female","all_cause",1221,1.477e+006
"icd_09","1983","20-24","black","female","all_external",634,1.477e+006
"icd_09","1983","20-24","black","female","non_external",587,1.477e+006
"icd_09","1983","20-24","black","male","all_cause",3004,1.36963e+006
"icd_09","1983","20-24","black","male","all_external",2395,1.36963e+006
"icd_09","1983","20-24","black","male","non_external",609,1.36963e+006
"icd_09","1983","20-24","other","female","all_cause",152,303812
"icd_09","1983","20-24","other","female","all_external",100,303812
"icd_09","1983","20-24","other","female","non_external",52,303812
"icd_09","1983","20-24","other","male","all_cause",460,314377
"icd_09","1983","20-24","other","male","all_external",394,314377
"icd_09","1983","20-24","other","male","non_external",66,314377
"icd_09","1983","20-24","white","female","all_cause",4507,8.98129e+006
"icd_09","1983","20-24","white","female","all_external",2916,8.98129e+006
"icd_09","1983","20-24","white","female","non_external",1591,8.98129e+006
"icd_09","1983","20-24","white","male","all_cause",14021,9.18617e+006
"icd_09","1983","20-24","white","male","all_external",11653,9.18617e+006
"icd_09","1983","20-24","white","male","non_external",2368,9.18617e+006
"icd_09","1983","25-34","black","female","all_cause",3358,2.5758e+006
"icd_09","1983","25-34","black","female","all_external",1095,2.5758e+006
"icd_09","1983","25-34","black","female","non_external",2263,2.5758e+006
"icd_09","1983","25-34","black","male","all_cause",7596,2.25966e+006
"icd_09","1983","25-34","black","male","all_external",4531,2.25966e+006
"icd_09","1983","25-34","black","male","non_external",3065,2.25966e+006
"icd_09","1983","25-34","other","female","all_cause",359,684723
"icd_09","1983","25-34","other","female","all_external",177,684723
"icd_09","1983","25-34","other","female","non_external",182,684723
"icd_09","1983","25-34","other","male","all_cause",787,624760
"icd_09","1983","25-34","other","male","all_external",526,624760
"icd_09","1983","25-34","other","male","non_external",261,624760
"icd_09","1983","25-34","white","female","all_cause",10217,1.69361e+007
"icd_09","1983","25-34","white","female","all_external",4629,1.69361e+007
"icd_09","1983","25-34","white","female","non_external",5588,1.69361e+007
"icd_09","1983","25-34","white","male","all_cause",26465,1.71267e+007
"icd_09","1983","25-34","white","male","all_external",18057,1.71267e+007
"icd_09","1983","25-34","white","male","non_external",8408,1.71267e+007
"icd_09","1983","35-44","black","female","all_cause",4638,1.66746e+006
"icd_09","1983","35-44","black","female","all_external",630,1.66746e+006
"icd_09","1983","35-44","black","female","non_external",4008,1.66746e+006
"icd_09","1983","35-44","black","male","all_cause",8194,1.39741e+006
"icd_09","1983","35-44","black","male","all_external",2531,1.39741e+006
"icd_09","1983","35-44","black","male","non_external",5663,1.39741e+006
"icd_09","1983","35-44","other","female","all_cause",507,475825
"icd_09","1983","35-44","other","female","all_external",119,475825
"icd_09","1983","35-44","other","female","non_external",388,475825
