"year","age_group","sex","race","cause","rep","death_count","population_count","death_rate"
1975,"older adults","female","other","vehicle",0,24,126000,19.0476
1975,"older adults","female","white","assault",0,366,1.3538e+007,2.7035
1975,"older adults","female","white","intentional_self_harm",0,1398,1.3538e+007,10.3265
1975,"older adults","female","white","vehicle",0,1744,1.3538e+007,12.8823
1975,"older adults","male","black","assault",0,538,1.016e+006,52.9528
1975,"older adults","male","black","intentional_self_harm",0,111,1.016e+006,10.9252
1975,"older adults","male","black","vehicle",0,443,1.016e+006,43.6024
1975,"older adults","male","other","assault",0,19,123000,15.4472
1975,"older adults","male","other","intentional_self_harm",0,20,123000,16.2602
1975,"older adults","male","other","vehicle",0,53,123000,43.0894
1975,"older adults","male","white","assault",0,895,1.0911e+007,8.20273
1975,"older adults","male","white","intentional_self_harm",0,3752,1.0911e+007,34.3873
1975,"older adults","male","white","vehicle",0,3177,1.0911e+007,29.1174
1976,"adults","female","black","assault",0,1261,5.757e+006,21.9038
1976,"adults","female","black","intentional_self_harm",0,281,5.757e+006,4.88101
1976,"adults","female","black","vehicle",0,565,5.757e+006,9.81414
1976,"adults","female","other","assault",0,73,1.005e+006,7.26368
1976,"adults","female","other","intentional_self_harm",0,81,1.005e+006,8.0597
1976,"adults","female","other","vehicle",0,176,1.005e+006,17.5124
1976,"adults","female","white","assault",0,1474,4.3613e+007,3.37973
1976,"adults","female","white","intentional_self_harm",0,4365,4.3613e+007,10.0085
1976,"adults","female","white","vehicle",0,4722,4.3613e+007,10.827
1976,"adults","male","black","assault",0,5589,4.946e+006,113
1976,"adults","male","black","intentional_self_harm",0,928,4.946e+006,18.7626
1976,"adults","male","black","vehicle",0,2146,4.946e+006,43.3886
1976,"adults","male","other","assault",0,179,890000,20.1124
1976,"adults","male","other","intentional_self_harm",0,182,890000,20.4494
1976,"adults","male","other","vehicle",0,446,890000,50.1124
1976,"adults","male","white","assault",0,5333,4.2834e+007,12.4504
1976,"adults","male","white","intentional_self_harm",0,10718,4.2834e+007,25.0222
1976,"adults","male","white","vehicle",0,15744,4.2834e+007,36.7558
1976,"children and adolescents","female","black","assault",0,185,2.897e+006,6.38592
1976,"children and adolescents","female","black","intentional_self_harm",0,44,2.897e+006,1.51881
1976,"children and adolescents","female","black","vehicle",0,149,2.897e+006,5.14325
1976,"children and adolescents","female","other","assault",0,8,368000,2.17391
1976,"children and adolescents","female","other","intentional_self_harm",0,7,368000,1.90217
1976,"children and adolescents","female","other","vehicle",0,54,368000,14.6739
1976,"children and adolescents","female","white","assault",0,331,1.7154e+007,1.92958
1976,"children and adolescents","female","white","intentional_self_harm",0,320,1.7154e+007,1.86545
1976,"children and adolescents","female","white","vehicle",0,2585,1.7154e+007,15.0694
1976,"children and adolescents","male","black","assault",0,708,2.904e+006,24.3802
1976,"children and adolescents","male","black","intentional_self_harm",0,108,2.904e+006,3.71901
1976,"children and adolescents","male","black","vehicle",0,509,2.904e+006,17.5275
1976,"children and adolescents","male","other","assault",0,29,385000,7.53247
1976,"children and adolescents","male","other","intentional_self_harm",0,35,385000,9.09091
1976,"children and adolescents","male","other","vehicle",0,142,385000,36.8831
1976,"children and adolescents","male","white","assault",0,761,1.7858e+007,4.2614
1976,"children and adolescents","male","white","intentional_self_harm",0,1200,1.7858e+007,6.71968
1976,"children and adolescents","male","white","vehicle",0,6796,1.7858e+007,38.0558
1976,"older adults","female","black","assault",0,139,1.321e+006,10.5223
1976,"older adults","female","black","intentional_self_harm",0,29,1.321e+006,2.19531
1976,"older adults","female","black","vehicle",0,141,1.321e+006,10.6737
1976,"older adults","female","other","assault",0,8,137000,5.83942
1976,"older adults","female","other","intentional_self_harm",0,7,137000,5.10949
1976,"older adults","female","other","vehicle",0,16,137000,11.6788
1976,"older adults","female","white","assault",0,360,1.3809e+007,2.607
1976,"older adults","female","white","intentional_self_harm",0,1453,1.3809e+007,10.5221
1976,"older adults","female","white","vehicle",0,1826,1.3809e+007,13.2233
1976,"older adults","male","black","assault",0,542,1.035e+006,52.3671
1976,"older adults","male","black","intentional_self_harm",0,111,1.035e+006,10.7246
1976,"older adults","male","black","vehicle",0,434,1.035e+006,41.9324
1976,"older adults","male","other","assault",0,16,132000,12.1212
1976,"older adults","male","other","intentional_self_harm",0,30,132000,22.7273
1976,"older adults","male","other","vehicle",0,56,132000,42.4242
1976,"older adults","male","white","assault",0,751,1.1096e+007,6.7682
1976,"older adults","male","white","intentional_self_harm",0,3781,1.1096e+007,34.0753
1976,"older adults","male","white","vehicle",0,3229,1.1096e+007,29.1006
1977,"adults","female","black","assault",0,1202,5.93e+006,20.2698
1977,"adults","female","black","intentional_self_harm",0,305,5.93e+006,5.14334
1977,"adults","female","black","vehicle",0,537,5.93e+006,9.05565
1977,"adults","female","other","assault",0,66,1.075e+006,6.13953
1977,"adults","female","other","intentional_self_harm",0,96,1.075e+006,8.93023
1977,"adults","female","other","vehicle",0,189,1.075e+006,17.5814
1977,"adults","female","white","assault",0,1665,4.4329e+007,3.75601
1977,"adults","female","white","intentional_self_harm",0,4575,4.4329e+007,10.3206
1977,"adults","female","white","vehicle",0,5235,4.4329e+007,11.8094
1977,"adults","male","black","assault",0,5471,5.097e+006,107.338
1977,"adults","male","black","intentional_self_harm",0,984,5.097e+006,19.3055
1977,"adults","male","black","vehicle",0,2275,5.097e+006,44.6341
1977,"adults","male","other","assault",0,192,950000,20.2105
1977,"adults","male","other","intentional_self_harm",0,212,950000,22.3158
1977,"adults","male","other","vehicle",0,429,950000,45.1579
1977,"adults","male","white","assault",0,5599,4.3634e+007,12.8317
1977,"adults","male","white","intentional_self_harm",0,11721,4.3634e+007,26.8621
1977,"adults","male","white","vehicle",0,17147,4.3634e+007,39.2973
1977,"children and adolescents","female","black","assault",0,232,2.882e+006,8.04997
1977,"children and adolescents","female","black","intentional_self_harm",0,41,2.882e+006,1.42262
1977,"children and adolescents","female","black","vehicle",0,185,2.882e+006,6.41915
1977,"children and adolescents","female","other","assault",0,7,382000,1.83246
1977,"children and adolescents","female","other","intentional_self_harm",0,5,382000,1.3089
1977,"children and adolescents","female","other","vehicle",0,69,382000,18.0628
1977,"children and adolescents","female","white","assault",0,346,1.6867e+007,2.05134
1977,"children and adolescents","female","white","intentional_self_harm",0,334,1.6867e+007,1.9802
1977,"children and adolescents","female","white","vehicle",0,2719,1.6867e+007,16.1202
1977,"children and adolescents","male","black","assault",0,666,2.887e+006,23.0689
1977,"children and adolescents","male","black","intentional_self_harm",0,97,2.887e+006,3.35989
1977,"children and adolescents","male","black","vehicle",0,558,2.887e+006,19.328
1977,"children and adolescents","male","other","assault",0,36,401000,8.97756
1977,"children and adolescents","male","other","intentional_self_harm",0,47,401000,11.7207
1977,"children and adolescents","male","other","vehicle",0,149,401000,37.1571
1977,"children and adolescents","male","white","assault",0,819,1.7561e+007,4.66374
1977,"children and adolescents","male","white","intentional_self_harm",0,1535,1.7561e+007,8.74096
1977,"children and adolescents","male","white","vehicle",0,6875,1.7561e+007,39.1493
1977,"older adults","female","black","assault",0,122,1.349e+006,9.04374
1977,"older adults","female","black","intentional_self_harm",0,40,1.349e+006,2.96516
1977,"older adults","female","black","vehicle",0,152,1.349e+006,11.2676
1977,"older adults","female","other","assault",0,6,151000,3.97351
1977,"older adults","female","other","intentional_self_harm",0,18,151000,11.9205
1977,"older adults","female","other","vehicle",0,30,151000,19.8675
1977,"older adults","female","white","assault",0,365,1.4071e+007,2.59399
1977,"older adults","female","white","intentional_self_harm",0,1378,1.4071e+007,9.79319
1977,"older adults","female","white","vehicle",0,1862,1.4071e+007,13.2329
1977,"older adults","male","black","assault",0,516,1.05e+006,49.1429
1977,"older adults","male","black","intentional_self_harm",0,127,1.05e+006,12.0952
1977,"older adults","male","black","vehicle",0,469,1.05e+006,44.6667
1977,"older adults","male","other","assault",0,19,143000,13.2867
1977,"older adults","male","other","intentional_self_harm",0,25,143000,17.4825
1977,"older adults","male","other","vehicle",0,58,143000,40.5594
1977,"older adults","male","white","assault",0,790,1.1278e+007,7.00479
1977,"older adults","male","white","intentional_self_harm",0,3835,1.1278e+007,34.0043
1977,"older adults","male","white","vehicle",0,3310,1.1278e+007,29.3492
1978,"adults","female","black","assault",1,1210,6.106e+006,19.8166
1978,"adults","female","black","intentional_self_harm",1,285,6.106e+006,4.66754
1978,"adults","female","black","vehicle",1,624,6.106e+006,10.2195
1978,"adults","female","other","assault",1,57,1.141e+006,4.99562
1978,"adults","female","other","intentional_self_harm",1,75,1.141e+006,6.57318
1978,"adults","female","other","vehicle",1,201,1.141e+006,17.6161
1978,"adults","female","white","assault",1,1676,4.5113e+007,3.71512
1978,"adults","female","white","intentional_self_harm",1,4270,4.5113e+007,9.46512
1978,"adults","female","white","vehicle",1,5627,4.5113e+007,12.4731
1978,"adults","male","black","assault",1,5580,5.248e+006,106.326
1978,"adults","male","black","intentional_self_harm",1,1037,5.248e+006,19.7599
1978,"adults","male","black","vehicle",1,2357,5.248e+006,44.9123
1978,"adults","male","other","assault",1,217,1.014e+006,21.4004
1978,"adults","male","other","intentional_self_harm",1,182,1.014e+006,17.9487
1978,"adults","male","other","vehicle",1,505,1.014e+006,49.8028
1978,"adults","male","white","assault",1,6053,4.4469e+007,13.6117
1978,"adults","male","white","intentional_self_harm",1,11059,4.4469e+007,24.869
1978,"adults","male","white","vehicle",1,18722,4.4469e+007,42.1012
1978,"children and adolescents","female","black","assault",1,203,2.867e+006,7.08057
1978,"children and adolescents","female","black","intentional_self_harm",1,25,2.867e+006,0.871992
1978,"children and adolescents","female","black","vehicle",1,189,2.867e+006,6.59226
1978,"children and adolescents","female","other","assault",1,11,397000,2.77078
1978,"children and adolescents","female","other","intentional_self_harm",1,8,397000,2.01511
1978,"children and adolescents","female","other","vehicle",1,52,397000,13.0982
1978,"children and adolescents","female","white","assault",1,380,1.6553e+007,2.29566
1978,"children and adolescents","female","white","intentional_self_harm",1,320,1.6553e+007,1.93318
1978,"children and adolescents","female","white","vehicle",1,2746,1.6553e+007,16.5891
1978,"children and adolescents","male","black","assault",1,617,2.872e+006,21.4833
1978,"children and adolescents","male","black","intentional_self_harm",1,89,2.872e+006,3.09889
1978,"children and adolescents","male","black","vehicle",1,512,2.872e+006,17.8273
1978,"children and adolescents","male","other","assault",1,36,418000,8.61244
1978,"children and adolescents","male","other","intentional_self_harm",1,44,418000,10.5263
1978,"children and adolescents","male","other","vehicle",1,131,418000,31.3397
1978,"children and adolescents","male","white","assault",1,868,1.7248e+007,5.03247
1978,"children and adolescents","male","white","intentional_self_harm",1,1351,1.7248e+007,7.83279
1978,"children and adolescents","male","white","vehicle",1,7345,1.7248e+007,42.5846
1978,"older adults","female","black","assault",1,114,1.377e+006,8.27887
1978,"older adults","female","black","intentional_self_harm",1,40,1.377e+006,2.90487
1978,"older adults","female","black","vehicle",1,159,1.377e+006,11.5468
1978,"older adults","female","other","assault",1,4,166000,2.40964
1978,"older adults","female","other","intentional_self_harm",1,14,166000,8.43373
1978,"older adults","female","other","vehicle",1,28,166000,16.8675
1978,"older adults","female","white","assault",1,331,1.4318e+007,2.31178
1978,"older adults","female","white","intentional_self_harm",1,1323,1.4318e+007,9.24012
1978,"older adults","female","white","vehicle",1,1865,1.4318e+007,13.0256
1978,"older adults","male","black","assault",1,460,1.071e+006,42.9505
1978,"older adults","male","black","intentional_self_harm",1,112,1.071e+006,10.4575
1978,"older adults","male","black","vehicle",1,462,1.071e+006,43.1373
